Date,B3SA3.SA,BBDC4.SA,BBSE3.SA,BMOB3.SA,INTB3.SA,ITSA4.SA,LWSA3.SA,MLAS3.SA,PETR4.SA,POSI3.SA,PSSA3.SA,TOTS3.SA,VALE3.SA,^BVSP
2016-01-27,50339400,42961133,11857200,,,36453321,,,79437900,45100,1718200,1472193,7978500,4648600.0
2016-01-28,24288000,28774756,9863500,,,40991795,,,131960900,12100,1316400,1477918,8628400,4464600.0
2016-01-29,90249900,45583398,11649200,,,45493728,,,93013900,14100,3141800,3324336,13958500,5475700.0
2016-02-01,24746400,28885727,4832200,,,28821912,,,51910300,58200,1410000,1103090,6691400,3661700.0
2016-02-02,23735100,53295853,4792300,,,49471954,,,53610300,57600,1207000,1489367,5860700,4425300.0
2016-02-03,33669600,106029201,4600700,,,29096850,,,73786400,13500,1139400,1139850,6300800,4238100.0
2016-02-04,28668900,68902314,6049300,,,54164253,,,91974200,119300,2256200,1342630,14082200,5388500.0
2016-02-05,15387300,34412147,6683200,,,29055202,,,52704500,233200,2062000,1088928,9259100,3669000.0
2016-02-10,16766100,16781855,4122400,,,10534934,,,45747400,4700,1065600,802987,4466400,3700000.0
2016-02-11,14134800,21285943,6032500,,,22821941,,,59451500,17200,1582600,1352875,6646600,3794000.0
2016-02-12,27318900,20533171,4523200,,,18242936,,,64027200,2000,1229800,2077823,5711100,3327800.0
2016-02-15,10161000,11267765,2311900,,,11570699,,,28490400,1000,741000,1376979,2218500,1694300.0
2016-02-16,22791300,26978819,3566000,,,40075866,,,80343900,4500,1679600,1295325,7412800,3921300.0
2016-02-17,33831000,42743019,8100900,,,55778457,,,84473100,40000,2623800,1318525,12741500,5307100.0
2016-02-18,17698200,27180564,4376100,,,20611745,,,65026900,6300,1186400,1598441,9470200,3534900.0
2016-02-19,20910000,23900767,2704700,,,38864255,,,56031000,17700,801600,1627969,7540200,3298700.0
2016-02-22,51062400,37900279,7047600,,,42162875,,,80150300,34900,1066000,1124182,12431000,4508500.0
2016-02-23,38017200,24877393,4042900,,,21303159,,,85037400,36900,1724400,1829545,9977100,3805300.0
2016-02-24,27858900,20443247,6563500,,,16764685,,,75039700,34600,1711000,1570721,8510200,3522700.0
2016-02-25,17988000,22469204,7305300,,,30993652,,,70393700,36700,847800,1212465,7333900,4046700.0
2016-02-26,17298000,18230213,4191100,,,22823537,,,61396800,34700,734400,1473097,5763400,3274600.0
2016-02-29,31902000,43985379,6126800,,,38311028,,,84165000,25600,1100000,2401127,12513200,4473500.0
2016-03-01,55152900,34267587,6961200,,,39122279,,,80939200,46700,741400,1136836,14126700,4610100.0
2016-03-02,67984800,32723991,5980300,,,40098046,,,88545800,80600,1348800,1677083,15826600,5009600.0
2016-03-03,112233600,58264657,8619200,,,95863898,,,186772500,95900,2447600,1303460,17302900,9031000.0
2016-03-04,226953000,92716133,13672200,,,108866415,,,175922100,93700,1984000,2995609,27180100,10284300.0
2016-03-07,89811600,35402166,7208700,,,37245583,,,85041400,52900,1131600,1847322,20198100,5720600.0
2016-03-08,104368200,49113623,10022400,,,56694546,,,137169400,28200,1794200,1038007,17884700,7150500.0
2016-03-09,84384300,51949750,6227300,,,68514812,,,84821900,38000,1469800,2200154,11891900,6230600.0
2016-03-10,106879800,45017490,12471500,,,68820547,,,117672300,213600,2122200,2407756,11073200,7467200.0
2016-03-11,79500300,41492367,9960600,,,59629347,,,92331300,39600,1832600,1995867,11250900,6002200.0
2016-03-14,75402000,33809249,3820200,,,61688431,,,86084700,46900,1335000,949121,8840800,4801100.0
2016-03-15,76559400,33692539,8102300,,,54955877,,,104913200,49800,2101200,1386320,9679900,5502200.0
2016-03-16,46309500,46399308,8322800,,,58909529,,,85533000,84500,1560400,1499612,10150400,5111000.0
2016-03-17,81017700,71874072,8894600,,,88287222,,,118294200,46800,1977600,5375343,13735400,7245100.0
2016-03-18,44096400,47691626,3534800,,,44067656,,,77182400,125300,2695000,4653709,14160000,5448400.0
2016-03-21,45069600,23422658,4429000,,,31097851,,,65837300,57200,1290000,3101368,7946100,3708500.0
2016-03-22,25485300,30869379,6205000,,,32556156,,,84549700,90200,1369000,2032024,6234400,3896600.0
2016-03-23,32026500,24105276,4138100,,,28849677,,,61437900,30200,715600,2776256,8236700,3638700.0
2016-03-24,23202300,19821641,3809300,,,26063275,,,52343300,48000,466200,2199250,7902400,3688400.0
2016-03-28,35325600,29838756,4225000,,,26466667,,,69818700,124900,823400,988894,6665400,3515800.0
2016-03-29,28357500,25745599,4510600,,,44137228,,,89050200,49500,2062000,2608427,7942900,4320900.0
2016-03-30,31637700,25079776,4889400,,,40404101,,,90059600,78700,709200,1591812,8534400,4730600.0
2016-03-31,10800,151362,2200,,,156697,,,737700,50200,1020400,1205,8100,4251900.0
2016-04-01,24300,31037,5000,,,122070,,,374500,59000,1800,2279097,6100,3890600.0
2016-04-04,34200,247239,14600,,,106751,,,865300,39200,3200,2711,15600,3556500.0
2016-04-05,42300,54634,5800,,,181590,,,684100,35100,400,1205,18700,3546100.0
2016-04-06,791100,124150,11400,,,78667,,,457400,96000,865600,1205,23400,3810000.0
2016-04-07,127500,19983,7100,,,72604,,,324800,37900,1442600,1205,2300,3059900.0
2016-04-08,37552200,22920739,4468800,,,38026675,,,84448200,69300,810200,5776686,6364500,5047700.0
2016-04-11,39600,54422,12100,,,70848,,,449600,28900,1020800,301,10700,4050700.0
2016-04-12,312000,100978,28300,,,87284,,,648900,55200,13600,301,16700,5146900.0
2016-04-13,298500,312503,36200,,,409933,,,782300,61100,600,5423,79700,6376500.0
2016-04-14,45677700,30188887,8109300,,,46345031,,,77355500,33300,1738800,2482480,8726900,5492100.0
2016-04-15,45424800,24838915,9668400,,,31106787,,,95590000,23600,1585400,2325800,7265300,5047800.0
2016-04-18,38249700,22452699,8236900,,,25583131,,,88873100,53600,935000,1091038,6645200,4385600.0
2016-04-19,81300,38458,14800,,,79465,,,370500,37500,9800,301,11000,5033900.0
2016-04-20,49386000,20546757,2326000,,,33500328,,,53295800,38600,1064800,2546358,12475900,4554100.0
2016-04-22,32942100,15283482,4720200,,,23153207,,,63322900,45800,895200,1698174,15533400,4259400.0
2016-04-25,20688900,16770433,5826900,,,19457579,,,56585400,46600,2711800,1245910,13936900,3693200.0
2016-04-26,22889100,15378180,4304300,,,13079428,,,40460400,72000,804200,796057,16017200,3749400.0
2016-04-27,37386600,27109521,5884600,,,32464882,,,86397900,34200,1253600,1386019,15719400,4897900.0
2016-04-28,32123700,40427150,5688600,,,38463257,,,57741500,39800,1494000,1229941,11636100,4413500.0
2016-04-29,48537000,27196682,6466100,,,33813882,,,53931300,41600,1329200,1640624,12354900,4898400.0
2016-05-02,16167000,17665039,5224900,,,41682150,,,48618800,57500,1269600,555010,5896000,3286100.0
2016-05-03,23515200,29212203,8545000,,,44436899,,,47074700,128600,1348600,1925662,7299400,3892400.0
2016-05-04,34776000,25984741,5035500,,,36610598,,,43389500,81300,1999800,2177556,11995700,4263800.0
2016-05-05,21092700,21580705,6410800,,,14205017,,,65074500,73300,1449200,2786501,12092800,3653100.0
2016-05-06,43219800,12477136,11055000,,,19434688,,,45330900,44700,1240600,926824,10340400,3296100.0
2016-05-09,27294900,36473993,4862900,,,36339765,,,94688100,61400,1995600,1360106,12767400,4938400.0
2016-05-10,53881500,23659036,7429400,,,23322525,,,53055800,47900,1057800,1033488,8016000,4079200.0
2016-05-11,49047000,24617225,5989200,,,26621841,,,74542300,94300,1087000,1557162,6661200,4350000.0
2016-05-12,30902700,27377574,5939500,,,37626185,,,67229100,80600,1174600,846676,4689800,4630400.0
2016-05-13,24077700,24756759,4163800,,,40327406,,,70472200,87900,929200,1450197,10433800,4314300.0
2016-05-16,25009200,14136090,4599900,,,21297734,,,61487700,698600,619600,843965,5971900,3529500.0
2016-05-17,36735300,14381918,6944700,,,30381877,,,46379500,153500,1422400,817751,8606900,3871100.0
2016-05-18,31318200,22923677,7704100,,,39891491,,,51929100,230200,1183200,1669249,6588600,4072500.0
2016-05-19,32538600,17903524,4786200,,,27583609,,,75430200,263500,697600,1422778,8868800,3905500.0
2016-05-20,13296900,10308359,3400800,,,17531314,,,65173100,235900,668200,1671960,7022800,3254500.0
2016-05-23,19498200,15825579,2964700,,,30205916,,,51330000,207400,1005800,813834,6842100,3412800.0
2016-05-24,10922100,11777144,5227100,,,18838043,,,44823400,94400,1281200,1463154,6038100,3138900.0
2016-05-25,14460300,12818435,5861700,,,31076875,,,45512600,59800,555200,976239,11072700,3472600.0
2016-05-27,20199600,12230535,4452900,,,29308410,,,47488600,67300,644000,1969051,4070600,2711800.0
2016-05-30,4548300,4255998,3185900,,,5490494,,,32281900,34200,322800,363980,1115600,1169200.0
2016-05-31,50202900,58986410,5575500,,,51909827,,,58662600,39900,1425800,4110751,10875200,5802800.0
2016-06-01,28506000,27542813,4979200,,,45530385,,,45884400,38800,964600,2063059,4914500,3290000.0
2016-06-02,23608800,22413274,4181000,,,27996894,,,52835100,42700,1402800,1527031,4866100,3525800.0
2016-06-03,43849200,19384484,3346600,,,19272942,,,45595300,47100,1351400,3451488,7089500,3329400.0
2016-06-06,27145500,15182213,3838500,,,25255201,,,37117600,36700,980200,1228434,6323500,3111900.0
2016-06-07,19035900,14177448,3373600,,,29726482,,,34401600,29200,846200,1323346,5573700,2958800.0
2016-06-08,30942900,26825234,4863800,,,33551652,,,77194700,121400,1241200,1565297,6021300,4206400.0
2016-06-09,27676500,14854249,3556000,,,27052968,,,46539900,146600,945800,1314006,11424100,3213200.0
2016-06-10,20866200,11750087,1713200,,,35273261,,,38859900,55000,755000,879820,5954000,2977400.0
2016-06-13,19967700,16523059,3689200,,,19232180,,,37094100,45400,1038000,1961819,6397100,2630500.0
2016-06-14,37986300,23603763,4501400,,,42377148,,,66180300,163500,1827000,1309185,7431600,3885000.0
2016-06-15,43961700,36633433,9477700,,,37745862,,,84556900,182600,1806800,1211260,9546200,5009800.0
2016-06-16,37266000,19819902,5975800,,,40519034,,,46834500,66000,925400,2041666,6324700,3887200.0
2016-06-17,40966500,23682034,5619800,,,32735527,,,63144100,41900,1059800,2226971,8597900,4248900.0
2016-06-20,29892000,20459210,5564900,,,27444784,,,63791500,137900,838600,1097968,4172800,3487000.0
2016-06-21,25045200,20287401,4734700,,,23941219,,,53703900,45700,1230600,1399577,3924400,3349200.0
2016-06-22,22823400,19817969,4481000,,,15306046,,,61983000,49100,1012200,1548424,4874600,3632900.0
2016-06-23,15094500,15928201,3107000,,,18844571,,,48031300,108000,605800,1668043,4105600,3166800.0
2016-06-24,25361400,32914894,4195300,,,21733939,,,75974900,244200,926400,1143767,8477600,4139100.0
2016-06-27,13708800,33925071,3878400,,,29433890,,,58818400,81700,1321400,1418560,5222600,3228500.0
2016-06-28,22782300,20548110,3135100,,,40623044,,,45291700,31900,1829200,3114324,5310600,3406400.0
2016-06-29,26518500,21027978,4012000,,,24433418,,,56093600,59300,1596200,2013946,4887400,3970100.0
2016-06-30,50132400,38885892,5172200,,,46714536,,,43741300,58400,1453600,3029054,6942100,4377800.0
2016-07-01,21598500,24447928,3578900,,,28782556,,,49290800,46800,1608800,1129002,5214800,4116100.0
2016-07-04,11744100,7497954,1365300,,,9747662,,,24505100,59900,481400,466124,1574800,2081800.0
2016-07-05,19255800,10983227,4830500,,,14781353,,,69691200,56400,968200,3329458,5508200,3121400.0
2016-07-06,16938900,14151937,6139600,,,15919228,,,68781500,2894500,1239800,1939824,4120100,3277000.0
2016-07-07,16433100,15144527,4866600,,,32949060,,,81610300,587800,1163200,2552685,5600700,3712200.0
2016-07-08,18443100,21797350,7292400,,,33760688,,,42647600,166700,1148400,1952479,3908100,2995500.0
2016-07-11,20811000,13592639,4014000,,,17581941,,,66717300,226500,1521000,1565900,4776700,3206300.0
2016-07-12,17710800,22926189,5529900,,,22456208,,,58174200,207300,586400,1964832,9447800,3878700.0
2016-07-13,20929800,19348151,4815100,,,18464361,,,64252100,141800,1350200,1138042,6517900,4037100.0
2016-07-14,35783100,39439972,9323800,,,54567383,,,53059500,131300,1385800,806301,8955700,4408500.0
2016-07-15,20616000,18994483,6455200,,,32410440,,,51223500,230700,817000,781594,3807500,3684500.0
2016-07-18,37630500,24600024,4808700,,,25983563,,,77358900,388500,520000,1441459,4348900,3984500.0
2016-07-19,27699900,14239871,3196700,,,36637435,,,53692000,597500,591400,1721978,8234700,3794000.0
2016-07-20,44768700,18119783,5327500,,,35453139,,,49261200,215600,798600,1844008,7484000,3865800.0
2016-07-21,30903000,23175496,2551400,,,24904728,,,37748600,146300,754200,1563791,7561000,3486900.0
2016-07-22,31037400,13327292,1985000,,,24182314,,,33938400,361200,516600,1854252,4497700,2912000.0
2016-07-25,16125000,12337988,4393900,,,28511723,,,47192000,149100,474200,1228133,5166800,3126900.0
2016-07-26,52531800,11948373,2611700,,,20216578,,,38304800,47900,430200,1482136,9248000,3351800.0
2016-07-27,62201100,20073847,3278200,,,23727831,,,51952100,336600,440200,868973,5254600,3795700.0
2016-07-28,19932000,46027280,2148400,,,38844860,,,40663100,427400,549800,2315857,9018200,3912600.0
2016-07-29,83863800,23099544,3452100,,,21701734,,,60740000,124400,1309200,1609590,7598200,4416500.0
2016-08-01,27965700,13228342,4094900,,,26150966,,,52012300,95300,2340800,884641,6649500,4088000.0
2016-08-02,36883500,27382599,3473600,,,28902668,,,49134600,154400,2553000,741520,4162600,3857700.0
2016-08-03,44667000,17367417,2625100,,,43745964,,,55695500,185800,1191400,1285080,7536800,4058600.0
2016-08-04,36569400,19956151,3165700,,,27174967,,,63207500,207400,966000,3053460,6891900,4192000.0
2016-08-05,20759700,14449366,4049700,,,28561915,,,54225900,129500,493800,979855,4237300,3354600.0
2016-08-08,15434400,10702998,2652800,,,16920454,,,41552000,151300,502400,1182033,3472700,3153800.0
2016-08-09,16074900,12220485,2938900,,,23236938,,,33596200,1006400,1087200,1061208,5247300,3049900.0
2016-08-10,25085100,17840134,3507300,,,41101172,,,41638400,2795100,813400,862043,9298300,3510600.0
2016-08-11,29026500,18687198,5328800,,,26373783,,,55881500,2649300,1049400,1247718,6125800,3905700.0
2016-08-12,29333700,14100143,4040100,,,22009268,,,71281300,518400,974600,1248622,5917100,3811800.0
2016-08-15,42120600,10584336,2411300,,,15790702,,,53568000,505300,762200,890969,3698900,3487200.0
2016-08-16,22038300,23168345,2642700,,,54314248,,,48218700,260200,1224600,863550,5071900,3874400.0
2016-08-17,52247400,18498962,4378800,,,34999527,,,46809100,383400,964600,2584925,5349400,4179800.0
2016-08-18,26532000,14335149,4578700,,,21513152,,,44941100,890900,901800,1706310,4063100,3608700.0
2016-08-19,11270400,13751500,3466900,,,10931957,,,33360000,491300,1166200,920196,4214100,2661700.0
2016-08-22,18248700,11787966,3163100,,,18361366,,,43258900,985700,987400,1174199,4821900,3133500.0
2016-08-23,18233400,23305561,2844500,,,29428958,,,61048000,1763100,803600,1490874,5839200,3635900.0
2016-08-24,20001000,13735653,2346400,,,23288725,,,44694700,506300,1268200,1686423,6932000,3221400.0
2016-08-25,19996200,12534341,3493300,,,10574957,,,40290500,198200,751400,1282067,7041200,2974200.0
2016-08-26,24717900,22092074,4017800,,,22890237,,,50650500,217100,1334200,1825628,5974500,3611600.0
2016-08-29,21700800,11415939,2520800,,,21915703,,,36990100,190400,596200,583333,4522200,2759700.0
2016-08-30,20073300,9759497,2768000,,,15519579,,,51893700,216400,544400,476670,3496100,2729400.0
2016-08-31,33331500,26165247,8884100,,,28180399,,,61016100,132900,1237800,1574035,9412000,4077700.0
2016-09-01,42790200,23760691,7383100,,,39704360,,,45370000,1436300,1570000,1503830,5304600,3687600.0
2016-09-02,29544000,22081638,3556000,,,25235618,,,57017000,253000,1325200,1290202,6874100,3771500.0
2016-09-05,7867200,7757697,2960000,,,12278143,,,26292200,739400,468000,574595,2510200,1824900.0
2016-09-06,14559300,12818242,5482200,,,22693676,,,42086900,253700,1280400,816546,5138000,3150500.0
2016-09-08,18459000,26499009,4102100,,,30433810,,,42797300,1219700,1077800,2346891,8065300,3843900.0
2016-09-09,58620300,25256339,4334700,,,40733002,,,43155300,606900,1282200,2973010,5791800,3992900.0
2016-09-12,33940800,21173117,3047600,,,24109783,,,44141000,381600,2416200,2946797,7225300,3529200.0
2016-09-13,59342700,31728657,3672900,,,42588650,,,64134000,987400,2294200,1425189,8066000,4377800.0
2016-09-14,48013500,21088662,2366400,,,36595802,,,43932500,337500,2398600,1163050,3641700,3329100.0
2016-09-15,30687000,21344153,3018500,,,58142754,,,42169100,244800,944600,610451,2252200,2812000.0
2016-09-16,30800100,29287188,3336400,,,38161178,,,44651900,248800,845400,3199896,5283500,3710700.0
2016-09-19,17307900,15799876,2549300,,,15432976,,,51105500,269500,760200,1009383,3279600,2691100.0
2016-09-20,13646700,14812118,2584500,,,18011764,,,52063100,199300,574600,2640065,3364300,3001000.0
2016-09-21,20980800,27672877,2758300,,,24335791,,,61094100,207000,851400,912663,7617300,3889700.0
2016-09-22,23682000,16932580,3138700,,,25638023,,,47574500,450600,1565200,974431,5386000,3365300.0
2016-09-23,17236800,18691063,3190900,,,18806564,,,53264300,167500,1541400,1291709,4769800,2809900.0
2016-09-26,11898900,8892720,3582500,,,17302840,,,35545800,160300,928600,2777763,2331200,2108800.0
2016-09-27,33157800,23310199,1977900,,,34698521,,,58098200,173000,982600,1132016,3173900,2953400.0
2016-09-28,18181800,18221052,2231000,,,26043909,,,69032100,90800,1090000,1214273,4951800,3233400.0
2016-09-29,32298900,21240951,4144000,,,40566905,,,53143200,112900,1011400,835227,4395100,3200300.0
2016-09-30,32601900,18724884,5245900,,,31868629,,,39275000,135000,1139800,1227832,4534600,2858200.0
2016-10-03,45561900,17791046,4317700,,,19561763,,,34444500,167900,1024000,922907,3689100,2774100.0
2016-10-04,32380500,41553670,3683500,,,128870606,,,39717400,73700,797200,920196,5321900,3894600.0
2016-10-05,98464200,16715161,4158200,,,57384944,,,65242200,933100,600000,894886,3221600,3378900.0
2016-10-06,28604700,21767782,2680900,,,49961484,,,77003800,324900,797400,658961,4178300,3507200.0
2016-10-07,72125700,18620330,3008000,,,46137184,,,71691000,315000,1708800,1157627,10040900,4243800.0
2016-10-10,22545300,13712268,1898700,,,37561197,,,38724300,889800,1165000,1621341,8879800,2936900.0
2016-10-11,32159700,15691456,2824000,,,27939014,,,69314500,1745200,1011400,1326661,9733500,3568000.0
2016-10-13,45177000,27578566,4372200,,,44565570,,,58212500,904900,2046400,1841898,18453000,4952700.0
2016-10-14,37231500,19806374,3850400,,,36927416,,,66150000,637500,1141600,1582472,6890600,3691200.0
2016-10-17,23681100,24571422,2489800,,,35005329,,,75002000,256400,936600,3082385,5163600,3340700.0
2016-10-18,80525700,29082718,4871200,,,42395861,,,76995000,259500,1350000,703254,9581100,4390300.0
2016-10-19,31634100,17068635,3088200,,,30643426,,,65212400,183100,834600,2587938,4573100,3614000.0
2016-10-20,26483100,21212542,2606000,,,28941255,,,62901500,404000,1083200,870781,9474800,3421500.0
2016-10-21,37651200,12218939,2361200,,,19865525,,,47961800,393600,1864200,2029614,16069400,3662900.0
2016-10-24,27536400,15456837,2270200,,,23845768,,,51678900,700700,775000,1370652,7251300,3663900.0
2016-10-25,26851200,19167645,2056100,,,20701524,,,57674100,957400,633200,2272468,11607500,3918100.0
2016-10-26,30622200,21969739,1765800,,,16456542,,,51424400,302600,517600,1216985,10290600,4299200.0
2016-10-27,25565100,17341907,1558100,,,34640931,,,43645900,295300,1276600,1074767,10148800,3587500.0
2016-10-28,34308300,13992304,3001200,,,27497297,,,37689700,814900,765200,1383608,9967500,3788500.0
2016-10-31,35572800,24715788,2989200,,,49508742,,,42059100,460800,975800,1817492,6545600,3816900.0
2016-11-01,48054900,19360133,2464000,,,37471548,,,68718800,1704000,991000,1232954,7503800,4505600.0
