Date,ALSO3.SA,BBDC4.SA,BBSE3.SA,BMOB3.SA,INTB3.SA,ITSA4.SA,LJQQ3.SA,LWSA3.SA,MLAS3.SA,POSI3.SA,PSSA3.SA,SQIA3.SA,TOTS3.SA
2021-11-01,,30642040,3743100,1045100.0,1711500.0,39552441,2027595.0,5561700.0,823900.0,3015200,1932100,,4433400
2021-11-03,,50494950,7400100,1430800.0,1443200.0,47584322,2565075.0,8044100.0,1379100.0,4451600,2775500,,5473700
2021-11-04,,78727770,4141900,1171000.0,1068800.0,48115562,2009844.0,5823700.0,2535100.0,3131300,1694400,,3870000
2021-11-05,,118130540,3727100,672200.0,1243900.0,67425457,1771584.0,5377200.0,3819100.0,3749300,1344100,,3789900
2021-11-08,,56784310,5001700,664800.0,866200.0,30652234,1744097.0,3824300.0,1687200.0,2310700,2072300,,1773900
2021-11-09,,66943360,6207900,617000.0,1258800.0,32689943,2514562.0,3995800.0,2287500.0,2997300,2333400,,2470200
2021-11-10,,96874910,3668700,1410400.0,2168600.0,44969126,2098799.0,4432300.0,1433800.0,4567100,2070800,,2502100
2021-11-11,,39270990,4000500,1057900.0,3325100.0,27874719,2736797.0,9753500.0,1622100.0,7258100,3932100,,4158400
2021-11-12,,46733060,3203000,1346600.0,1502000.0,25426297,2246279.0,7980800.0,1663800.0,3884400,2263100,,3167800
2021-11-16,,41142090,2882000,1667100.0,955300.0,31167229,2063298.0,19063000.0,2369200.0,4625800,2171800,,2999200
2021-11-17,,43446370,4703500,1405500.0,980900.0,37297519,5699277.0,19219500.0,3327400.0,4534400,2763300,,2805600
2021-11-18,,61360750,2552900,1032300.0,959900.0,41643470,2762661.0,20238300.0,1638200.0,3024100,1427900,,3281700
2021-11-19,,43549440,5657500,644700.0,1238800.0,38170954,2830316.0,10818600.0,1058000.0,3054800,2561000,,2859600
2021-11-22,,41808360,3923300,1753900.0,1271000.0,36200845,2785990.0,11334800.0,1095400.0,2617100,4257600,,5727100
2021-11-23,,41310170,5311400,1609600.0,1656100.0,27564621,1915108.0,25637500.0,3097200.0,3679700,1904900,,7489900
2021-11-24,,37099150,4065100,390900.0,1390300.0,31096485,1772700.0,19116400.0,1212900.0,3584000,1124200,,5279100
2021-11-25,,17497370,3820600,671000.0,1288400.0,20823569,1106606.0,8169300.0,897500.0,3188200,1605400,,1709700
2021-11-26,,43187100,3493300,1115900.0,913400.0,33807972,2118781.0,8155000.0,1209400.0,4332400,1704500,,2477800
2021-11-29,,30746980,3568900,544300.0,1384000.0,25289000,2598243.0,6737000.0,1636400.0,3567700,2216300,,3276000
2021-11-30,,65055100,8465200,1971000.0,1532100.0,75746212,1461917.0,11912200.0,10314900.0,3225400,2239100,,9795700
2021-12-01,,42846430,5615900,1824400.0,2177700.0,40900651,3173455.0,16944300.0,3110000.0,4837300,3631100,,6636500
2021-12-02,,64814970,4028300,819800.0,1439900.0,33192755,2890058.0,14026400.0,2068000.0,6180600,2297400,,6282500
2021-12-03,,41316880,5251900,1174100.0,1070700.0,34261393,2798466.0,16293700.0,1158400.0,5725000,2284600,,6280400
2021-12-06,,46710070,5211400,824800.0,899900.0,30573629,1385337.0,8840500.0,1219700.0,5089600,1527600,,5353400
2021-12-07,,47259850,5143200,948000.0,1070900.0,29062575,1149917.0,10361400.0,1960400.0,5001400,1821700,,3240000
2021-12-08,,35081420,10585700,1258400.0,739200.0,44601516,3956904.0,11237900.0,1718200.0,5995600,3817300,,2463200
2021-12-09,,28753890,4570800,451300.0,945000.0,25712420,1960042.0,9067500.0,1018800.0,4250100,2355000,,3040300
2021-12-10,,30212710,2970000,454100.0,906900.0,17892905,1401059.0,6134800.0,948100.0,3999600,1977900,,3849700
2021-12-13,,33137500,4810100,757700.0,1032600.0,47671180,2288372.0,9188200.0,1356400.0,3334200,2244000,,4038500
2021-12-14,,45201860,3644700,992200.0,944600.0,40460724,1755051.0,11118100.0,762700.0,2446200,1827200,,3764300
2021-12-15,,44282040,4291000,471400.0,575200.0,38489960,1926671.0,12039000.0,698100.0,3080900,1810800,,6535900
2021-12-16,,39404310,4245500,835200.0,696700.0,33408788,2653928.0,7527100.0,883400.0,2974100,1521300,,5878100
2021-12-17,,62958720,5522800,885900.0,1074400.0,43514537,3324891.0,6359500.0,6531200.0,2494500,1348100,,7953500
2021-12-20,,49098940,3031500,694400.0,855700.0,33692291,1999498.0,5782200.0,1470200.0,2022300,830600,,5623200
2021-12-21,,24044790,4070200,900100.0,816600.0,30657406,2984591.0,7134600.0,892200.0,1787600,1215900,,4086500
2021-12-22,,33019030,2236800,457300.0,715100.0,18885214,3757593.0,7976400.0,1410200.0,1888400,1046500,,3286300
2021-12-23,,29967190,2563800,800500.0,509300.0,15051151,3364651.0,6690900.0,1674800.0,1672900,2401600,,2731000
2021-12-27,,22208010,2133600,1047200.0,745200.0,19152597,1174869.0,5048300.0,1412200.0,5040300,530300,,3040900
2021-12-28,,19267820,2635700,316500.0,735700.0,15700830,1046255.0,4090400.0,1024000.0,4047100,521800,,3269600
2021-12-29,,15056580,1518800,550400.0,611400.0,16092982,1038850.0,4765800.0,1800200.0,8259700,960300,,3205000
2021-12-30,,36097050,7155000,632000.0,1670100.0,29099900,1729389.0,6079900.0,3932200.0,8949200,3010600,,4400600
2022-01-03,,35620970,3011900,516500.0,748000.0,35612654,2595707.0,6082100.0,1121100.0,5908800,1503200,,5585200
2022-01-04,,110060060,2643100,1569000.0,969700.0,48449759,2987431.0,8925500.0,747900.0,3765300,3087000,,4411900
2022-01-05,,45808070,3999600,1702800.0,2221100.0,43311224,2600271.0,12654700.0,894600.0,3639800,3365000,,6063700
2022-01-06,,36651120,4131100,2773600.0,1350200.0,31671413,3041189.0,12254500.0,4447000.0,5035600,2025100,,6944800
2022-01-07,,84778540,7375900,3334000.0,1170900.0,26758587,1983878.0,7540700.0,765900.0,4321700,2350500,,4759200
2022-01-10,,51092910,7088100,1250100.0,1390800.0,27050300,1873623.0,7836900.0,2901900.0,3353900,2245500,,4583200
2022-01-11,,53026600,3407200,805800.0,1182800.0,46963122,1659402.0,31498700.0,840500.0,4328800,2353800,,5945200
2022-01-12,,49113570,9216500,1431500.0,717000.0,38752371,1861756.0,27970400.0,803300.0,4196700,1863000,,5128000
2022-01-13,,57497660,5266200,888300.0,675800.0,51258460,1450354.0,26740500.0,606300.0,3071200,1118200,,5113500
2022-01-14,,56481590,3327700,826500.0,783800.0,47802950,2602807.0,20487200.0,612400.0,3121600,1228700,,2955000
2022-01-17,,21673410,4170200,697800.0,665500.0,18208087,1354096.0,8459000.0,294200.0,2249700,2146900,,2899600
2022-01-18,,74687690,8928100,1086300.0,1287800.0,52015940,4066652.0,15900800.0,1069400.0,2743500,3527700,,5118800
2022-01-19,,50084980,6863400,892100.0,1348400.0,34851680,8885309.0,19971100.0,405500.0,2745100,2516900,,6249700
2022-01-20,,28939130,5461400,1482100.0,1678100.0,26755094,9840784.0,18622400.0,1170900.0,4156900,2187700,,5424300
2022-01-21,,44387750,3051700,952700.0,1395300.0,33462863,3004269.0,14923600.0,1255200.0,4463500,1689200,,4118900
2022-01-24,,86358580,6644200,820200.0,1519700.0,31679523,2397816.0,16575700.0,906300.0,3508100,2198300,,3324500
2022-01-25,,74485400,4714600,509000.0,1649400.0,32250721,2742984.0,13688000.0,1668100.0,2909100,2694800,,4661800
2022-01-26,,75827730,9341100,692200.0,2170000.0,36775262,9502919.0,15098300.0,2894000.0,4024300,3042300,,6923500
2022-01-27,,65708720,8741000,633500.0,1228300.0,26871629,3516797.0,17420600.0,3147300.0,5120200,2384100,,6609600
2022-01-28,,49132160,5963300,727900.0,1260400.0,23530783,2895941.0,12523000.0,1617400.0,2421100,1508600,,3686500
2022-01-31,,62474390,6267200,717500.0,1094800.0,34632459,1925759.0,10113200.0,1849800.0,2554800,3820000,,6017200
2022-02-01,,29653910,4570000,952800.0,946600.0,18714654,1356734.0,11632300.0,1746000.0,2813000,2156300,,6024600
2022-02-02,,51841460,4189900,735300.0,1300200.0,33219936,1425808.0,16669200.0,1211400.0,4022400,1431600,,4367600
2022-02-03,,42935860,3403700,1726300.0,1093300.0,21091026,2024552.0,19799200.0,815100.0,2959700,1704500,,2745300
2022-02-04,,40621790,2502100,665100.0,985400.0,39136538,2538196.0,26091400.0,1576300.0,2271400,2321100,,3566100
2022-02-07,,33281710,10674900,688300.0,1402500.0,24529942,2039361.0,16475900.0,824300.0,2027500,2521800,,5266900
2022-02-08,,48921730,6656300,463500.0,687600.0,18219191,1470336.0,11643200.0,1235700.0,1755000,4089200,,3898100
2022-02-09,,226386930,8916500,935700.0,788700.0,47496265,1308047.0,16889800.0,1414300.0,1626800,4240800,,3396200
2022-02-10,,80558500,11822200,638400.0,1029200.0,36745567,2322250.0,25875200.0,2984700.0,3523500,3650600,,4983300
2022-02-11,,89646920,14612700,1090400.0,1411000.0,92929580,2287865.0,24248700.0,4446900.0,3337300,3707900,,5154800
2022-02-14,,42557020,8748500,633800.0,978500.0,30250281,2216053.0,14264800.0,1725400.0,3070500,2312000,,4514100
2022-02-15,,45128050,5177700,846000.0,1441200.0,29401469,8195582.0,23368700.0,1923000.0,4399100,3104300,,6855400
2022-02-16,,44218790,5447400,387500.0,2980200.0,32058949,1769150.0,13555400.0,1878700.0,2638100,3033200,,6116000
2022-02-17,,25904450,4590500,454100.0,1201600.0,20604797,2449647.0,10691300.0,1355400.0,2381200,3662600,,14125600
2022-02-18,,33335500,3050900,620200.0,1011500.0,27666415,2959842.0,14947500.0,1853700.0,2217000,976100,,4670900
2022-02-21,,22943580,2911500,758700.0,914900.0,30113782,1910341.0,15074700.0,1977100.0,3768700,1227300,,2346500
2022-02-22,,44470030,4225000,660200.0,1109000.0,30920796,5713781.0,15146200.0,1132900.0,3466700,1410600,,5308400
2022-02-23,,26533320,5604400,410800.0,1843200.0,26917919,1877072.0,15685200.0,1641300.0,3572000,1080100,,4986800
2022-02-24,,79078560,5232500,1054800.0,1994400.0,32496518,3099512.0,20841500.0,4133300.0,5578800,2002800,,6442800
2022-02-25,,55603460,7368100,538900.0,2296400.0,35307466,3999302.0,12802000.0,3066900.0,3392100,1546500,,5208900
2022-03-02,,42620050,5290400,293500.0,1028500.0,26695079,2387876.0,8257600.0,916600.0,2199500,1229800,,3126400
2022-03-03,,42707830,4580200,595400.0,1119100.0,35391436,2261493.0,10122500.0,2298800.0,3122800,1233900,,2811100
2022-03-04,,43527770,5842700,557200.0,1258000.0,28130061,2886914.0,12115700.0,3210800.0,4043900,2469000,,5951900
2022-03-07,,52141650,5304200,709900.0,1751500.0,35675663,2816825.0,11293900.0,4228500.0,2986100,2746000,,5066600
2022-03-08,,68288990,4815900,585800.0,1051800.0,37659009,5951636.0,17667100.0,2333500.0,3705600,2294100,,6500400
2022-03-09,,62361860,6722400,567000.0,1912900.0,61906348,3408064.0,22005500.0,1177600.0,2570200,1935100,,4900100
2022-03-10,,33495110,3823700,518300.0,1191800.0,23471642,2970492.0,10678400.0,1252000.0,2748700,3567200,,3746500
2022-03-11,,42839830,2268900,843800.0,1204300.0,23246182,9632142.0,13083500.0,1274300.0,3288800,1630800,,5623700
2022-03-14,,36692150,2388400,532800.0,760400.0,19077485,2423782.0,9633400.0,812300.0,2250400,1165500,,2612400
2022-03-15,,51826390,4535100,396500.0,747900.0,28634632,2481293.0,13280400.0,1204800.0,2310000,1662200,,3334600
2022-03-16,,51718480,4648700,1208500.0,1262500.0,31350754,2716511.0,17967800.0,1021400.0,3271100,834100,,3020700
2022-03-17,,52868970,5510000,1135500.0,1950100.0,44603967,2354099.0,11123700.0,2239800.0,2645200,1281200,,3924300
2022-03-18,,91396580,14140900,1230200.0,917400.0,54772488,3370839.0,14004000.0,4964400.0,3856000,2997800,,5944800
2022-03-21,,46281290,3847600,780100.0,1858600.0,42256791,2880016.0,14315900.0,1782400.0,3091500,2752300,,4017900
2022-03-22,,48284500,5488300,719300.0,1390900.0,31123173,2634555.0,13739300.0,2238000.0,3998500,1527700,,4275900
2022-03-23,,30857860,8180500,586000.0,809500.0,19958238,3878092.0,10636800.0,2791500.0,7944500,1779300,,4011500
2022-03-24,,43444170,4080900,826200.0,916500.0,26040535,5206324.0,30409300.0,3192200.0,5823700,2218400,,2954300
2022-03-25,,40055180,4252300,793500.0,1389800.0,34756231,5930741.0,21885700.0,7131500.0,2928400,1630600,,4186300
2022-03-28,,25232680,3616300,433000.0,1193700.0,16904238,3781936.0,24233800.0,2345500.0,2366000,1578000,,3912600
2022-03-29,,54799690,3392300,951700.0,2386400.0,17535825,3478051.0,17378800.0,6797700.0,4280500,2321800,,5558200
2022-03-30,,27442800,2636200,813900.0,1810800.0,16903989,2778789.0,11526700.0,2542500.0,2717800,1307300,,3171400
2022-03-31,,36693250,9565900,465500.0,1389400.0,16449576,3392545.0,8725700.0,1595000.0,3336400,1811900,,3989300
2022-04-01,,35110570,9673400,629900.0,1715500.0,28658962,3177613.0,10868500.0,2193700.0,3415600,3348400,,3518200
2022-04-04,,22034760,2872300,787800.0,2314100.0,22959959,2539007.0,6781800.0,2020100.0,3180000,1857700,,3566500
2022-04-05,,41254180,3960500,762600.0,1320200.0,33882965,3785892.0,13706200.0,2522700.0,3155400,2208800,,5700000
2022-04-06,,44633160,5784500,615200.0,3056000.0,41573424,7688328.0,27608100.0,3467300.0,2777000,1110600,,5787100
2022-04-07,,33112640,9574800,320200.0,1859800.0,32250721,4210886.0,12271100.0,1793500.0,1565300,2682200,,3953300
2022-04-08,,37651020,7122900,461000.0,3189700.0,13016774,7151254.0,11599500.0,1252000.0,2200700,1687600,,3927200
2022-04-11,,32351330,3019900,306300.0,1161200.0,14524247,2177813.0,9464000.0,1190800.0,2568800,3385600,,3625800
2022-04-12,,29440620,5188800,522700.0,1067700.0,24855218,10598470.0,13123700.0,1510400.0,1715000,2820300,,3409500
2022-04-13,,35077570,6199800,376100.0,1458000.0,26384776,6399147.0,9653600.0,1295400.0,2729700,2493200,,16925600
2022-04-14,,30043860,3801900,587700.0,1213300.0,19198512,1999498.0,11229600.0,2248500.0,1346900,1362800,,4982300
2022-04-18,,34271160,6443200,437500.0,1838900.0,16408401,4643588.0,14628900.0,2178000.0,1567200,1545100,,4580600
2022-04-19,,32993200,7309100,392100.0,1156100.0,24068667,4244764.0,13015900.0,1527400.0,1432900,1294600,,8007400
2022-04-20,,22521400,8194600,356300.0,1298100.0,22376908,3161486.0,11498200.0,2136000.0,2005500,1192000,,4712500
2022-04-22,,35690800,9760600,478800.0,924400.0,26430566,5362020.0,13870500.0,857600.0,2512600,1259700,,3938500
2022-04-25,,38839200,5830000,401200.0,1727300.0,27878275,5896052.0,12414000.0,1011800.0,1901900,1658600,,3943500
2022-04-26,,66772900,6557700,317100.0,1185300.0,52910418,2930935.0,19595200.0,989300.0,1537500,1276200,,5093300
2022-04-27,,62402800,3069300,541200.0,958000.0,33459495,2377631.0,11186500.0,1280000.0,2383500,1492300,,4792500
2022-04-28,,66856100,4375500,313200.0,1021100.0,37985159,1700583.0,13715800.0,1504100.0,1991700,1255800,,4021300
2022-04-29,,61884300,7376300,409500.0,882100.0,41661387,1926976.0,10617500.0,3215900.0,3434900,3248500,,5623200
2022-05-02,,43038200,6585600,750800.0,1126400.0,50437972,2433114.0,13449600.0,2374000.0,2754800,2138300,,5606400
2022-05-03,,55511000,4374900,348800.0,2232300.0,25456860,4128321.0,10183000.0,1382700.0,2132300,1200100,,4511500
2022-05-04,,54528700,5211900,419900.0,1371800.0,79022446,4278033.0,14317600.0,4350100.0,3386000,1809500,,3620300
2022-05-05,,47513400,5424200,472600.0,2580000.0,42786814,2906388.0,12990200.0,2005500.0,2040300,1995300,,15736300
2022-05-06,,73889800,3399300,408700.0,2437900.0,44095903,3159356.0,19910500.0,5324700.0,2512200,947400,,15599200
2022-05-09,,66525900,4297300,985400.0,5739800.0,37633806,2380674.0,32193100.0,1803300.0,2064300,3908900,,15628400
2022-05-10,,57446300,5153800,714300.0,1212800.0,29007071,2629889.0,27737100.0,1380200.0,2338400,1962100,,13545800
2022-05-11,,44034600,3685400,708700.0,1400800.0,51669578,2522981.0,20490600.0,1360800.0,2465400,2410400,,11503000
2022-05-12,,25040300,3934500,295100.0,1187000.0,47560272,2278432.0,20809400.0,2818900.0,3278700,2180700,,8449800
2022-05-13,,27983200,3021300,984500.0,1214400.0,23226718,2037231.0,35122600.0,1713500.0,2323900,2260400,,7656700
2022-05-16,,29746400,4226900,868000.0,1548900.0,27855691,1654533.0,20087300.0,2104200.0,1339800,1247000,,5635500
2022-05-17,,37015800,3700100,799100.0,1239700.0,35014256,1523080.0,44110200.0,1463200.0,1806700,1226300,,6139200
2022-05-18,,45581800,4359900,459300.0,1437100.0,29614202,2041795.0,82053800.0,1564800.0,1992500,1764600,,9056400
2022-05-19,,55752600,2177600,623400.0,1598300.0,18054619,1484130.0,41494800.0,1110600.0,1335100,2582900,,4770300
2022-05-20,,38174000,3482500,459900.0,1445000.0,27583069,1524905.0,30794100.0,3062400.0,1328800,2071800,,8553800
2022-05-23,,36222200,4954400,344700.0,2016400.0,25040377,2154687.0,14885500.0,1694600.0,1187400,1145100,,4393500
2022-05-24,,40495800,4181100,545600.0,891600.0,28571373,2278331.0,12795300.0,2388400.0,2766100,1403900,,6650100
2022-05-25,,30288400,2896600,377600.0,2680900.0,23904719,1327217.0,10062200.0,1102200.0,3143900,1312500,,3738700
2022-05-26,,39550400,3041600,393800.0,1998300.0,46357238,1785379.0,11598100.0,1769100.0,1341200,1162400,,5833400
2022-05-27,,40497700,4883900,327500.0,948700.0,21831787,2069891.0,8083500.0,1334100.0,1061200,826000,,4569500
2022-05-30,,16964100,5147800,399800.0,1062000.0,18189745,1205399.0,9903300.0,2289500.0,1367800,498000,,2912200
2022-05-31,,55770400,9850900,466400.0,1579500.0,49974076,1935293.0,8688300.0,2399200.0,1546400,891900,,7007400
2022-06-01,,35754500,3236600,431700.0,906400.0,20876671,2527850.0,9175100.0,989000.0,2680100,2136100,,12886400
2022-06-02,,27083600,3244900,499100.0,1357300.0,23366211,1392031.0,18366900.0,926200.0,6434400,1120400,,4005600
2022-06-03,,17800100,5908600,509200.0,662300.0,15555473,2463746.0,10642800.0,1023800.0,4421700,1459700,,3857400
2022-06-06,,11405400,2381200,291000.0,558400.0,13004920,2982258.0,12096700.0,966900.0,3332600,1869900,,4206200
2022-06-07,,21522200,3826700,313000.0,726600.0,15951743,2946656.0,17798700.0,1023000.0,2679400,673400,,6014100
2022-06-08,,23629700,4568400,487800.0,780400.0,13727839,5247607.0,16523000.0,738400.0,2063400,1104900,,3912600
2022-06-09,,40261700,3988400,346500.0,770100.0,44007691,2481395.0,11932100.0,2605500.0,2629700,985800,,4306000
2022-06-10,,39495800,3836500,739600.0,1633600.0,27537403,2790352.0,11837600.0,2960500.0,4551200,1059800,,4675500
2022-06-13,,28188100,7904500,842600.0,2087900.0,27160722,3459286.0,19642200.0,1557800.0,3085200,1399200,,6041400
2022-06-14,,23589800,4480900,603700.0,1580300.0,18538353,2864295.0,10252400.0,2152300.0,3769900,1259500,,4069300
2022-06-15,,42167500,4752700,606500.0,1594500.0,35749277,2023943.0,14014200.0,1103600.0,4864400,832900,,5068300
2022-06-17,,56517300,6341000,353800.0,1535300.0,44298530,3980030.0,18426500.0,1993300.0,3222900,1921300,,12163000
2022-06-20,,38181500,2905000,322300.0,532700.0,26028682,2446300.0,15100900.0,1382300.0,3726400,1054200,,2923500
2022-06-21,,30440200,7875700,608700.0,1146600.0,21529718,3134303.0,14961500.0,1345500.0,3701800,2073600,,5203000
2022-06-22,,35022300,4482900,555500.0,1169100.0,25120355,2170713.0,11015500.0,861000.0,3236500,1444200,,3397000
2022-06-23,,36957800,4316400,681400.0,685900.0,22164799,2452690.0,15826800.0,1138600.0,2389600,909400,,3635300
2022-06-24,,34188700,3868100,489900.0,1752900.0,13831273,3907406.0,10549900.0,1012900.0,3930900,1071300,,2886900
2022-06-27,,24748500,3385000,499800.0,1046600.0,17466577,1722390.0,10607600.0,686200.0,2971600,998000,,2613100
2022-06-28,,31457800,4885100,465300.0,931000.0,17476684,1878390.0,8862900.0,1095500.0,2312700,1408700,,2944500
2022-06-29,,45403300,5616100,473500.0,619100.0,21109742,2347405.0,9834500.0,1560200.0,3900200,1097700,,2944000
2022-06-30,,42129000,9766800,522500.0,2059300.0,43561513,2598040.0,10724900.0,1520400.0,2824600,3219800,,4718900
2022-07-01,,22723600,4823100,315500.0,1201900.0,30859783,2023943.0,10066400.0,2371800.0,3007600,1591200,,4310800
2022-07-04,,10774200,3388100,252900.0,627000.0,13536566,1449542.0,14656200.0,1342400.0,2484300,707800,,1457100
2022-07-05,,19873600,4781500,781700.0,880900.0,19376435,5131367.0,23405300.0,1545800.0,2132600,1844300,,4589300
2022-07-06,,20841700,4194700,1119300.0,1027700.0,21239004,5615394.0,18708400.0,1483800.0,2878200,831500,,5103800
2022-07-07,,39176300,3600800,714800.0,668200.0,29852139,6032577.0,13055200.0,1968100.0,2299800,781600,,4850800
2022-07-08,,19211100,2855400,356300.0,660200.0,15872389,6873943.0,10546100.0,1070500.0,2019500,610800,,3274000
2022-07-11,,15202200,3138000,794100.0,854300.0,19905211,4277018.0,7544200.0,1015800.0,1291700,749600,,2902000
2022-07-12,,25334600,2475900,312500.0,1098100.0,15893849,4569341.0,9322500.0,1290100.0,1552100,871600,,2681700
2022-07-13,,30571100,5872100,324900.0,1453500.0,24479535,5656574.0,9823900.0,1048300.0,1561700,1408400,,3977000
2022-07-14,,45285000,10987900,672800.0,1156100.0,31439840,2930935.0,6913700.0,939200.0,1474100,1486500,,2654600
2022-07-15,,39165900,9477600,292900.0,620300.0,35455319,3581307.0,8123700.0,1019700.0,1242000,1026900,,5112700
2022-07-18,,27541200,4943900,266900.0,1818500.0,30694213,3684664.0,10179600.0,959100.0,1468400,687700,,3377800
2022-07-19,,32754800,3371400,250300.0,1453200.0,24197305,2400250.0,8613400.0,862700.0,1191600,1862400,,4403400
2022-07-20,,35322500,3843300,310600.0,1581400.0,20539917,3226909.0,32610500.0,1600500.0,2271600,1155700,,5499700
2022-07-21,,28221100,4367800,309400.0,603100.0,17608192,1765803.0,17279600.0,1305200.0,2768700,1274300,,4900200
2022-07-22,,32676600,4442100,290600.0,729700.0,15106674,2039564.0,11213000.0,929300.0,1760800,2011800,,2945500
2022-07-25,,24554900,4344200,137000.0,636200.0,12619630,1833457.0,11689800.0,1236100.0,1915500,2028600,,2786000
2022-07-26,,25712700,5176900,236800.0,516100.0,11925783,1959129.0,9384200.0,2642100.0,1394500,1327200,,3997600
2022-07-27,,20248300,4854600,242500.0,1671400.0,13879684,2733348.0,13459900.0,1350200.0,1385200,1409900,,3559200
2022-07-28,,32776400,2882300,484600.0,1618200.0,18282075,2997879.0,9552800.0,1342900.0,1363600,752100,,2579000
2022-07-29,,31334800,4891500,252900.0,725900.0,25168766,1583228.0,14591700.0,1430400.0,1219500,1177900,,3946500
2022-08-01,,22790100,4437100,354600.0,1055700.0,26431315,2971405.0,13334300.0,1338000.0,1964200,1048700,,3507100
2022-08-02,,40541200,4486300,572100.0,851900.0,16136028,2201142.0,28817700.0,915200.0,1405200,1243100,,4139500
2022-08-03,,28300300,6784300,192300.0,1032900.0,25958186,1945233.0,36189000.0,744100.0,1617200,1716400,,4684100
2022-08-04,,46297600,9814900,312200.0,1704600.0,31775347,4765710.0,28126000.0,1755100.0,1824900,1643300,,8312500
2022-08-05,,70278300,6380100,303100.0,757100.0,17306123,4850303.0,24324900.0,1174100.0,1456500,4297000,,3270400
2022-08-08,,28027200,7515000,213200.0,785300.0,23553865,3984391.0,15975600.0,1824400.0,1461800,4117900,,6104400
2022-08-09,,33583700,5178900,127600.0,1168700.0,37003841,3864399.0,17824000.0,2320200.0,1451900,2482500,,3126900
2022-08-10,,40650200,4139100,467300.0,1480000.0,38452174,2969985.0,20490200.0,1406800.0,2122000,2742800,,9968900
2022-08-11,,38010400,5764500,296700.0,1189700.0,20889647,3775749.0,12463400.0,1084800.0,7413200,1815500,,4605700
2022-08-12,,29995100,3747900,982500.0,1749500.0,23649564,3185119.0,21674300.0,1592800.0,4273900,1736400,,5041700
2022-08-15,,30443000,4778100,398800.0,2039300.0,33750459,2771587.0,17992100.0,1847200.0,4969200,1914300,,3953800
2022-08-16,,23972600,4563000,258000.0,945600.0,20675167,2432607.0,12927400.0,2238500.0,4038800,1383900,,3800800
2022-08-17,,23628000,6990500,195100.0,1275100.0,19436823,4664889.0,18311500.0,1812700.0,3944400,1873500,,5452300
2022-08-18,,22363200,5852100,253100.0,1448200.0,18048506,1945436.0,12790300.0,823400.0,3839600,3147900,,4610800
2022-08-19,,22014600,4996500,212500.0,1006300.0,31431480,2620050.0,16029400.0,1204300.0,3605200,3779600,,3675400
2022-08-22,,15569700,2782600,234500.0,1105600.0,35851214,2217067.0,20041500.0,1385200.0,3439700,1382700,,3983500
2022-08-23,,12149300,3533700,147900.0,974300.0,20378963,1596414.0,10220200.0,985500.0,3173500,1453100,,2367900
2022-08-24,,23308700,3153600,242500.0,1292000.0,16459058,2674417.0,20967400.0,2076500.0,5015100,2627800,,2308400
2022-08-25,,33878200,5896200,195800.0,1085400.0,16297481,2564568.0,10448100.0,1667800.0,3113800,2705600,,3032900
2022-08-26,,29014500,2894100,320300.0,484600.0,17788110,1773511.0,8177800.0,1502700.0,2298700,2061000,,3177700
2022-08-29,,19061800,2534200,339200.0,1314200.0,17613058,1312611.0,11843000.0,954700.0,2100700,1901500,,3511000
2022-08-30,,18597600,3673800,328700.0,1034000.0,34691351,1412520.0,9278000.0,1004300.0,3046400,8227000,,3202400
2022-08-31,,50789500,5826400,525900.0,783100.0,36590852,2807899.0,6964200.0,1157000.0,3404200,2575700,,7675700
2022-09-01,,32988800,5612400,588100.0,1115500.0,29490056,1636377.0,8828000.0,1635700.0,2557300,2923300,,4037000
2022-09-02,,49703800,7345100,327200.0,875700.0,31195664,2256625.0,9869700.0,988000.0,2951600,2512500,,5933600
2022-09-05,,14188800,3165300,185700.0,824400.0,23803156,1356024.0,5682200.0,683100.0,1892800,1381700,,2380200
2022-09-06,,35403700,4339000,290000.0,1830700.0,33693314,4754249.0,8790700.0,1661500.0,3460200,1884000,,4759100
2022-09-08,,18121700,7571800,301800.0,1186400.0,20375594,2540529.0,5846900.0,970600.0,2098100,2168200,,3824000
2022-09-09,,17577500,3419300,665700.0,1070600.0,17451106,2898680.0,6878100.0,950000.0,2488200,1923200,,2810900
2022-09-12,,21459500,4634400,309800.0,863100.0,24949420,2242627.0,9749700.0,2280200.0,2867000,1158200,,3593800
2022-09-13,,20325400,6475100,704700.0,827800.0,19338504,2041288.0,13309900.0,1881000.0,3310100,1862600,,3494100
2022-09-14,,17631500,4424500,424100.0,1177600.0,20759886,1592762.0,6534200.0,2291000.0,2802700,2599400,,2324600
2022-09-15,,17430800,3916800,408800.0,706500.0,24084263,2125069.0,6422800.0,2090400.0,6389700,5310100,,3115600
2022-09-16,,55848400,12579500,290300.0,668800.0,37648903,3953151.0,14538800.0,4387800.0,5147200,2512500,,5068900
2022-09-19,,47561500,5217000,164800.0,684900.0,23898480,2604328.0,5043900.0,3281300.0,3825000,1594900,,2726500
2022-09-20,,55045000,6651800,270100.0,971500.0,35469542,1701191.0,5941100.0,2141400.0,1894500,1429500,,3219200
2022-09-21,,36242300,5815100,357300.0,1331600.0,41781292,2217371.0,7008600.0,1981700.0,2312700,1580000,,6146300
2022-09-22,,39088100,7760200,370700.0,1271800.0,47463201,2679793.0,10795900.0,1869100.0,3281800,1360500,,6343900
2022-09-23,,38353600,4639800,319300.0,794500.0,24993214,1375498.0,5673000.0,1618100.0,2426300,1374000,,4627200
