Date,ALSO3.SA,BBDC4.SA,BBSE3.SA,BMOB3.SA,INTB3.SA,ITSA4.SA,LJQQ3.SA,LWSA3.SA,MLAS3.SA,POSI3.SA,PSSA3.SA,SQIA3.SA,TOTS3.SA
2018-02-14,,13.580072402954102,14.462357521057129,,,4.7911295890808105,,,,2.502995491027832,13.498353958129883,,9.035572052001953
2018-02-15,,13.636385917663574,14.56482982635498,,,4.7911295890808105,,,,2.502995491027832,13.526469230651855,,8.975756645202637
2018-02-16,,13.611743927001953,14.78840446472168,,,4.904593467712402,,,,2.467238426208496,13.498353958129883,,8.987719535827637
2018-02-19,,13.544858932495117,14.10371208190918,,,4.893614768981934,,,,2.467238426208496,13.432751655578613,,8.957806587219238
2018-02-20,,13.956697463989258,14.154946327209473,,,5.091258525848389,,,,2.460087299346924,13.214079856872559,,9.36158275604248
2018-02-21,,14.030619621276855,14.369203567504883,,,5.179106712341309,,,,2.4529356956481934,13.526469230651855,,9.271856307983398
2018-02-22,,14.11509895324707,14.229469299316406,,,5.263288497924805,,,,2.4028759002685547,13.398388862609863,,9.517109870910645
2018-02-23,,14.245339393615723,14.305270195007324,,,5.232290267944336,,,,2.37427020072937,13.682662010192871,,9.52608585357666
2018-02-26,,14.245339393615723,14.23314380645752,,,5.239968299865723,,,,2.574509620666504,13.938821792602539,,9.466265678405762
2018-02-27,,14.09045696258545,14.093697547912598,,,5.170872211456299,,,,2.538752794265747,14.02004337310791,,9.421401977539062
2018-02-28,,13.646951675415039,13.992719650268555,,,5.036511421203613,,,,2.460087299346924,14.304316520690918,,9.134273529052734
2018-03-01,,13.724386215209961,14.045612335205078,,,5.122984409332275,,,,2.4743897914886475,14.154370307922363,,9.122309684753418
2018-03-02,,13.812060356140137,14.040803909301758,,,5.165258407592773,,,,2.4314815998077393,14.2012300491333,,9.071464538574219
2018-03-05,,13.903632164001465,14.146590232849121,,,5.303614139556885,,,,2.5101470947265625,14.288701057434082,,9.011648178100586
2018-03-06,,13.9282865524292,14.185059547424316,,,5.28055477142334,,,,2.6174185276031494,14.169990539550781,,9.077444076538086
2018-03-07,,13.6817626953125,13.968676567077637,,,5.2651801109313965,,,,2.5244500637054443,14.463640213012695,,9.01762866973877
2018-03-08,,13.502151489257812,13.848465919494629,,,5.230593681335449,,,,2.574509620666504,14.635449409484863,,8.942852973937988
2018-03-09,,13.790931701660156,14.170628547668457,,,5.2767109870910645,,,,2.5816609859466553,15.010318756103516,,8.868081092834473
2018-03-12,,13.900105476379395,14.15140151977539,,,5.326672077178955,,,,2.6245696544647217,15.2664794921875,,8.972762107849121
2018-03-13,,13.699369430541992,13.963869094848633,,,5.2920823097229,,,,2.6960840225219727,15.025936126708984,,8.915934562683105
2018-03-14,,13.62541389465332,13.834036827087402,,,5.238278388977051,,,,2.6746299266815186,14.938468933105469,,8.799288749694824
2018-03-15,,13.428201675415039,13.434931755065918,,,5.215219974517822,,,,2.395724296569824,14.71354866027832,,8.868081092834473
2018-03-16,,13.463418006896973,13.535909652709961,,,5.165258407592773,,,,2.424330234527588,15.075921058654785,,8.933883666992188
2018-03-19,,13.326074600219727,13.487829208374023,,,5.111454963684082,,,,2.4386327266693115,15.357071876525879,,8.906963348388672
2018-03-20,,13.31198501586914,13.535909652709961,,,5.111454963684082,,,,2.424330234527588,15.500768661499023,,8.868081092834473
2018-03-21,,13.378900527954102,13.65131664276123,,,5.119139671325684,,,,2.4314815998077393,15.322710037231445,,8.808262825012207
